reportDate,ticker,holdingTicker,marketValue,industryName1
2017-09-30,004413,600452,1497496.0,公用事业
2017-09-30,004413,000725,1496000.0,电子
2017-09-30,004413,601398,1353000.0,银行
2017-09-30,004413,002304,1329650.0,食品饮料
2017-09-30,004413,600693,1277848.0,商业贸易
2017-09-30,004416,601717,1501540.0,机械设备
2017-09-30,004416,601989,1303479.0,国防军工
2017-09-30,004416,002739,925453.0,传媒
2017-09-30,004416,002304,568400.0,食品饮料
2017-09-30,004416,002008,558080.0,电子
2017-09-30,004416,600487,557280.0,通信
2017-09-30,004416,000725,539880.0,电子
2017-09-30,004416,600887,536250.0,食品饮料
2017-09-30,004416,000078,532481.0,医药生物
2017-09-30,004416,300122,530442.0,医药生物
2017-09-30,004423,600036,1599430.0,银行
2017-09-30,004423,000661,1574630.0,医药生物
2017-09-30,004423,002415,1571200.0,电子
2017-09-30,004423,600887,1229250.0,食品饮料
2017-09-30,004423,000538,1151890.0,医药生物
2017-09-30,004423,000963,1143331.0,医药生物
2017-09-30,004423,000568,1122000.0,食品饮料
2017-09-30,004423,002475,1121796.68,电子
2017-09-30,004423,000001,582164.0,银行
2017-09-30,004423,601601,572415.0,非银金融
2017-09-30,004427,601988,935652.0,银行
2017-09-30,004427,603986,755508.0,电子
2017-09-30,004427,600887,588500.0,食品饮料
2017-09-30,004427,601166,516971.0,银行
2017-09-30,004427,600066,499380.0,汽车
2017-09-30,004427,601668,467712.0,建筑装饰
2017-09-30,004427,002008,353160.0,电子
2017-09-30,004427,601601,298874.49,非银金融
2017-09-30,004428,601988,935652.0,银行
2017-09-30,004428,603986,755508.0,电子
2017-09-30,004428,600887,588500.0,食品饮料
2017-09-30,004428,601166,516971.0,银行
2017-09-30,004428,600066,499380.0,汽车
2017-09-30,004428,601668,467712.0,建筑装饰
2017-09-30,004428,002008,353160.0,电子
2017-09-30,004428,601601,298874.49,非银金融
2017-09-30,004429,002027,9666894.0,传媒
2017-09-30,004429,600004,9120195.7,交通运输
2017-09-30,004429,601888,9008788.0,休闲服务
2017-09-30,004429,600029,4793292.0,交通运输
2017-09-30,004429,002517,3863820.0,传媒
2017-09-30,004429,300336,2998862.0,传媒
2017-09-30,004429,600054,2266290.0,休闲服务
2017-09-30,004429,002343,1947113.0,传媒
2017-09-30,004429,300251,1942944.0,传媒
2017-09-30,004429,300366,1065728.0,计算机
2017-09-30,004434,000910,70992000.0,轻工制造
2017-09-30,004434,002048,70682277.12,汽车
2017-09-30,004434,600856,70434000.0,公用事业
2017-09-30,004434,600035,70422401.58,交通运输
2017-09-30,004434,600565,70110000.0,房地产
2017-09-30,004434,600978,69345848.7,轻工制造
2017-09-30,004434,600997,68992313.6,采掘
2017-09-30,004434,600595,66542041.16,有色金属
2017-09-30,004434,300152,57878363.42,公用事业
2017-09-30,004434,601666,26640532.8,采掘
2017-09-30,004435,000910,70992000.0,轻工制造
2017-09-30,004435,002048,70682277.12,汽车
2017-09-30,004435,600856,70434000.0,公用事业
2017-09-30,004435,600035,70422401.58,交通运输
2017-09-30,004435,600565,70110000.0,房地产
2017-09-30,004435,600978,69345848.7,轻工制造
2017-09-30,004435,600997,68992313.6,采掘
2017-09-30,004435,600595,66542041.16,有色金属
2017-09-30,004435,300152,57878363.42,公用事业
2017-09-30,004435,601666,26640532.8,采掘
2017-09-30,004436,601888,26225230.28,休闲服务
2017-09-30,004436,601933,24073870.0,商业贸易
2017-09-30,004436,002536,18857100.0,汽车
2017-09-30,004436,600887,17481750.0,食品饮料
2017-09-30,004436,603288,17066797.65,食品饮料
2017-09-30,004436,600519,16321706.84,食品饮料
2017-09-30,004436,002236,15404800.0,电子
2017-09-30,004436,002635,14878388.52,电子
2017-09-30,004436,603939,14478142.44,医药生物
2017-09-30,004436,601939,9897400.0,银行
2017-09-30,004437,601888,26225230.28,休闲服务
2017-09-30,004437,601933,24073870.0,商业贸易
2017-09-30,004437,002536,18857100.0,汽车
2017-09-30,004437,600887,17481750.0,食品饮料
2017-09-30,004437,603288,17066797.65,食品饮料
2017-09-30,004437,600519,16321706.84,食品饮料
2017-09-30,004437,002236,15404800.0,电子
2017-09-30,004437,002635,14878388.52,电子
2017-09-30,004437,603939,14478142.44,医药生物
2017-09-30,004437,601939,9897400.0,银行
2017-09-30,004442,000166,5877806.0,非银金融
2017-09-30,004442,000001,5689431.0,银行
2017-09-30,004442,600031,5355000.0,机械设备
2017-09-30,004442,000776,5168254.0,非银金融
2017-09-30,004442,002470,4618550.65,化工
2017-09-30,004442,000895,4267860.0,食品饮料
2017-09-30,004442,000538,4133652.5,医药生物
2017-09-30,004442,601318,3899520.0,非银金融
2017-09-30,004442,000402,3657000.0,房地产
2017-09-30,004442,600026,3585210.0,交通运输
2017-09-30,004443,600176,1719000.0,化工
2017-09-30,004443,600887,1650000.0,食品饮料
2017-09-30,004443,002157,1596000.0,农林牧渔
2017-09-30,004443,601225,1584000.0,采掘
2017-09-30,004443,601169,1484540.0,银行
2017-09-30,004443,601988,1442000.0,银行
2017-09-30,004443,002304,1421000.0,食品饮料
2017-09-30,004443,601009,1419054.0,银行
2017-09-30,004443,000786,1375200.0,建筑材料
2017-09-30,004443,600585,1248500.0,建筑材料
2017-09-30,004444,600176,1719000.0,化工
2017-09-30,004444,600887,1650000.0,食品饮料
2017-09-30,004444,002157,1596000.0,农林牧渔
2017-09-30,004444,601225,1584000.0,采掘
2017-09-30,004444,601169,1484540.0,银行
2017-09-30,004444,601988,1442000.0,银行
2017-09-30,004444,002304,1421000.0,食品饮料
2017-09-30,004444,601009,1419054.0,银行
2017-09-30,004444,000786,1375200.0,建筑材料
2017-09-30,004444,600585,1248500.0,建筑材料
2017-09-30,004446,600196,1774461.0,医药生物
2017-09-30,004446,600297,1653123.0,汽车
2017-09-30,004446,600741,1630365.0,汽车
2017-09-30,004446,600030,1573435.0,非银金融
2017-09-30,004446,600548,1554932.0,交通运输
2017-09-30,004446,601211,1553034.0,非银金融
2017-09-30,004446,601939,1551522.0,银行
2017-09-30,004446,600104,1542709.0,汽车
2017-09-30,004446,601333,1527108.0,交通运输
2017-09-30,004446,601628,1506282.0,非银金融
2017-09-30,004447,600196,1774461.0,医药生物
2017-09-30,004447,600297,1653123.0,汽车
2017-09-30,004447,600741,1630365.0,汽车
2017-09-30,004447,600030,1573435.0,非银金融
2017-09-30,004447,600548,1554932.0,交通运输
2017-09-30,004447,601211,1553034.0,非银金融
2017-09-30,004447,601939,1551522.0,银行
2017-09-30,004447,600104,1542709.0,汽车
2017-09-30,004447,601333,1527108.0,交通运输
2017-09-30,004447,601628,1506282.0,非银金融
2017-09-30,004448,002415,7963136.0,电子
2017-09-30,004448,000651,7549680.0,家用电器
2017-09-30,004448,002180,6975804.0,电子
2017-09-30,004448,601688,5062356.0,非银金融
2017-09-30,004448,601878,4835100.0,非银金融
2017-09-30,004448,300059,4662093.0,传媒
2017-09-30,004448,603978,4493188.0,有色金属
2017-09-30,004448,000333,4441095.0,家用电器
2017-09-30,004448,000681,3159259.0,传媒
2017-09-30,004448,002304,2872450.0,食品饮料
2017-09-30,004450,000700,99979492.2,
2017-09-30,004450,002018,94754083.2,
2017-09-30,004450,002236,93574628.28,电子
2017-09-30,004450,002382,63316663.2,
2017-09-30,004450,002008,63222572.4,电子
2017-09-30,004450,601012,62901946.8,电气设备
2017-09-30,004450,300274,61542597.6,电气设备
2017-09-30,004450,600703,60164000.0,电子
2017-09-30,004450,002583,59392200.0,通信
2017-09-30,004450,300136,55017186.0,电子
2017-09-30,004451,601888,10782746.66,休闲服务
2017-09-30,004451,601933,9819710.0,商业贸易
2017-09-30,004451,603288,8061039.0,食品饮料
2017-09-30,004451,600887,7394750.0,食品饮料
2017-09-30,004451,002536,7287204.0,汽车
2017-09-30,004451,603939,7222740.0,医药生物
2017-09-30,004451,002635,6977256.0,电子
2017-09-30,004451,002236,6474830.0,电子
2017-09-30,004451,600519,6366972.0,食品饮料
2017-09-30,004451,601398,4140000.0,银行
2017-09-30,004452,601888,10782746.66,休闲服务
2017-09-30,004452,601933,9819710.0,商业贸易
2017-09-30,004452,603288,8061039.0,食品饮料
2017-09-30,004452,600887,7394750.0,食品饮料
2017-09-30,004452,002536,7287204.0,汽车
2017-09-30,004452,603939,7222740.0,医药生物
2017-09-30,004452,002635,6977256.0,电子
2017-09-30,004452,002236,6474830.0,电子
2017-09-30,004452,600519,6366972.0,食品饮料
2017-09-30,004452,601398,4140000.0,银行
2017-09-30,004453,600519,18845719.48,食品饮料
2017-09-30,004453,601601,15639855.0,非银金融
2017-09-30,004453,601398,15440400.0,银行
2017-09-30,004453,600585,12494988.0,建筑材料
2017-09-30,004453,601318,10929488.0,非银金融
2017-09-30,004453,000568,6305640.0,食品饮料
2017-09-30,004453,601939,5576000.0,银行
2017-09-30,004453,000963,3130666.0,医药生物
2017-09-30,004453,601166,3029208.0,银行
2017-09-30,004453,603619,39793.6,采掘
2017-09-30,004454,600519,18845719.48,食品饮料
2017-09-30,004454,601601,15639855.0,非银金融
2017-09-30,004454,601398,15440400.0,银行
2017-09-30,004454,600585,12494988.0,建筑材料
2017-09-30,004454,601318,10929488.0,非银金融
2017-09-30,004454,000568,6305640.0,食品饮料
2017-09-30,004454,601939,5576000.0,银行
2017-09-30,004454,000963,3130666.0,医药生物
2017-09-30,004454,601166,3029208.0,银行
2017-09-30,004454,603619,39793.6,采掘
2017-09-30,004455,000166,5877806.0,非银金融
2017-09-30,004455,000001,5689431.0,银行
2017-09-30,004455,600031,5355000.0,机械设备
2017-09-30,004455,000776,5168254.0,非银金融
2017-09-30,004455,002470,4618550.65,化工
2017-09-30,004455,000895,4267860.0,食品饮料
2017-09-30,004455,000538,4133652.5,医药生物
2017-09-30,004455,601318,3899520.0,非银金融
2017-09-30,004455,000402,3657000.0,房地产
2017-09-30,004455,600026,3585210.0,交通运输
2017-09-30,004456,002024,1834000.0,商业贸易
2017-09-30,004456,603989,1820352.5,电子
2017-09-30,004456,300033,1750000.0,计算机
2017-09-30,004456,603728,1537200.0,电气设备
2017-09-30,004456,002185,1510200.0,电子
2017-09-30,004456,600651,1214200.0,电子
2017-09-30,004456,600109,1173000.0,非银金融
2017-09-30,004456,600039,1150000.0,建筑装饰
2017-09-30,004456,002555,1115000.0,传媒
2017-09-30,004456,600745,1109460.0,电子
2017-09-30,004457,002078,10000000.0,轻工制造
2017-09-30,004457,600308,8410096.0,轻工制造
2017-09-30,004457,000069,8333400.0,房地产
2017-09-30,004457,600325,4602000.0,房地产
2017-09-30,004457,600048,4576000.0,房地产
2017-09-30,004457,600383,3899387.08,房地产
2017-09-30,004457,600581,2918000.0,钢铁
2017-09-30,004457,000732,2309530.0,房地产
2017-09-30,004457,002146,2294400.0,房地产
2017-09-30,004457,300700,43440.95,机械设备
2017-09-30,004466,600176,7930320.0,化工
2017-09-30,004466,600702,3909000.0,食品饮料
2017-09-30,004466,600066,3690000.0,汽车
2017-09-30,004466,300021,2391798.0,农林牧渔
2017-09-30,004468,600887,2101000.0,食品饮料
2017-09-30,004468,600809,1915740.0,食品饮料
2017-09-30,004468,600585,1817816.0,建筑材料
2017-09-30,004468,002475,1789156.0,电子
2017-09-30,004468,601633,1729886.0,汽车
2017-09-30,004468,600804,1675926.0,通信
2017-09-30,004468,600298,922376.0,农林牧渔
2017-09-30,004468,600702,918615.0,食品饮料
2017-09-30,004476,000285,30530025.6,
2017-09-30,004476,300323,25929222.29,电子
2017-09-30,004476,002238,25070543.77,
2017-09-30,004476,000700,22024053.85,
2017-09-30,004476,002382,19522637.82,
2017-09-30,004476,001093,18337362.12,
2017-09-30,004476,601689,17484104.16,汽车
2017-09-30,004476,300015,17181339.0,医药生物
2017-09-30,004476,300408,17117099.0,电子
2017-09-30,004476,603626,16333609.22,机械设备
2017-09-30,004477,000966,175920352.7,
2017-09-30,004477,000700,132829896.78,
2017-09-30,004477,002018,132488503.39,
2017-09-30,004477,000651,125069128.3,家用电器
2017-09-30,004477,001336,108095988.3,
2017-09-30,004477,002035,93401746.9,家用电器
2017-09-30,004477,002008,87516100.0,电子
2017-09-30,004477,000606,84546845.73,
2017-09-30,004477,003968,74027732.06,
2017-09-30,004477,000371,69476698.2,
2017-09-30,004480,601318,4132408.0,非银金融
2017-09-30,004480,601012,3268223.0,电气设备
2017-09-30,004480,600690,3150792.0,家用电器
2017-09-30,004480,601766,2919000.0,机械设备
2017-09-30,004480,601186,2504832.0,建筑装饰
2017-09-30,004480,600887,2431000.0,食品饮料
2017-09-30,004480,600196,2362529.0,医药生物
2017-09-30,004480,600340,2349648.0,房地产
2017-09-30,004480,600606,2337216.0,房地产
2017-09-30,004480,600332,2235924.0,医药生物
2017-09-30,004481,002236,4371112.0,电子
2017-09-30,004481,601318,4175736.0,非银金融
2017-09-30,004481,600690,3770991.0,家用电器
2017-09-30,004481,601939,2783818.0,银行
2017-09-30,004481,600000,2777346.0,银行
2017-09-30,004481,002456,2726093.5,电子
2017-09-30,004481,600887,2662000.0,食品饮料
2017-09-30,004481,600016,2642590.0,银行
2017-09-30,004481,600030,2537505.0,非银金融
2017-09-30,004481,600837,2463826.0,非银金融
2017-09-30,004482,000700,6370121.93,
2017-09-30,004482,000005,5437467.14,
2017-09-30,004482,001398,4972380.25,
2017-09-30,004482,000939,4707456.26,
2017-09-30,004482,001177,4358296.98,
2017-09-30,004482,001299,3973961.78,
2017-09-30,004482,002318,3692940.98,
2017-09-30,004482,000388,3586414.86,
2017-09-30,004482,000883,3537168.57,
2017-09-30,004482,001109,3370941.08,
2017-09-30,004483,000700,6370121.93,
2017-09-30,004483,000005,5437467.14,
2017-09-30,004483,001398,4972380.25,
2017-09-30,004483,000939,4707456.26,
2017-09-30,004483,001177,4358296.98,
2017-09-30,004483,001299,3973961.78,
2017-09-30,004483,002318,3692940.98,
2017-09-30,004483,000388,3586414.86,
2017-09-30,004483,000883,3537168.57,
2017-09-30,004483,001109,3370941.08,
2017-09-30,004488,601318,200392.0,非银金融
2017-09-30,004488,600036,120085.0,银行
2017-09-30,004488,601166,95095.0,银行
2017-09-30,004488,600016,73784.0,银行
2017-09-30,004488,600000,70785.0,银行
2017-09-30,004488,000002,68250.0,房地产
2017-09-30,004488,000333,61866.0,家用电器
2017-09-30,004488,600030,56389.0,非银金融
2017-09-30,004488,601288,54244.0,银行
2017-09-30,004488,600519,51764.0,食品饮料
2017-09-30,004489,601318,157064.0,非银金融
2017-09-30,004489,601088,94230.0,采掘
2017-09-30,004489,601328,73312.0,银行
2017-09-30,004489,000002,42000.0,房地产
2017-09-30,004489,600000,29601.0,银行
2017-09-30,004489,000333,26514.0,家用电器
2017-09-30,004489,601600,26495.0,有色金属
2017-09-30,004489,002415,25600.0,电子
2017-09-30,004489,000001,24442.0,银行
2017-09-30,004489,002241,22264.0,电子
2017-09-30,004495,601166,1607970.0,银行
2017-09-30,004495,600153,1529645.0,交通运输
2017-09-30,004495,601668,1447680.0,建筑装饰
2017-09-30,004495,601288,1290396.0,银行
2017-09-30,004495,000001,1144330.0,银行
2017-09-30,004495,601628,1109600.0,非银金融
2017-09-30,004495,601818,1101600.0,银行
2017-09-30,004495,601939,1045500.0,银行
2017-09-30,004495,600016,1038590.0,银行
2017-09-30,004495,600000,1006434.0,银行
2017-09-30,004496,600410,2686035.0,计算机
2017-09-30,004496,000078,2538828.0,医药生物
2017-09-30,004496,600808,2530920.0,钢铁
2017-09-30,004496,300081,2507753.0,通信
2017-09-30,004496,600171,2495816.0,电子
2017-09-30,004496,002601,2461316.0,化工
2017-09-30,004496,600056,2460676.0,医药生物
2017-09-30,004496,600161,2402797.0,医药生物
2017-09-30,004496,000021,2387376.0,计算机
2017-09-30,004496,600240,2369741.0,房地产
2017-09-30,004497,600410,2686035.0,计算机
2017-09-30,004497,000078,2538828.0,医药生物
2017-09-30,004497,600808,2530920.0,钢铁
2017-09-30,004497,300081,2507753.0,通信
2017-09-30,004497,600171,2495816.0,电子
2017-09-30,004497,002601,2461316.0,化工
2017-09-30,004497,600056,2460676.0,医药生物
2017-09-30,004497,600161,2402797.0,医药生物
2017-09-30,004497,000021,2387376.0,计算机
2017-09-30,004497,600240,2369741.0,房地产
2017-09-30,004505,002310,17858500.0,建筑装饰
2017-09-30,004505,002027,15075000.0,传媒
2017-09-30,004505,600900,13562336.92,公用事业
2017-09-30,004505,002624,9828000.0,传媒
2017-09-30,004505,000932,8950000.0,钢铁
2017-09-30,004505,600176,8022000.0,化工
2017-09-30,004505,000725,6600000.0,电子
2017-09-30,004505,000681,5469000.0,传媒
2017-09-30,004505,600491,5443200.0,建筑装饰
2017-09-30,004505,300043,5102115.35,传媒
2017-09-30,004510,000725,11823240.0,电子
2017-09-30,004510,000528,11515790.1,机械设备
2017-09-30,004510,002597,11236695.0,化工
2017-09-30,004510,002496,10974040.0,化工
2017-09-30,004510,000006,10967975.0,房地产
2017-09-30,004510,600308,10820524.1,轻工制造
2017-09-30,004510,002083,10720674.0,纺织服装
2017-09-30,004510,600368,10702624.0,交通运输
2017-09-30,004510,000425,10663168.0,机械设备
2017-09-30,004510,600114,10660685.5,有色金属
2017-09-30,004512,600887,5797000.0,食品饮料
2017-09-30,004512,600519,5426937.76,食品饮料
2017-09-30,004512,600176,4455648.0,化工
2017-09-30,004512,000063,2708310.0,通信
2017-09-30,004512,000858,2382848.0,食品饮料
2017-09-30,004512,000333,2366109.36,家用电器
2017-09-30,004512,002456,2135952.0,电子
2017-09-30,004512,600036,1987790.0,银行
2017-09-30,004512,000786,1689777.0,建筑材料
2017-09-30,004512,601318,1673544.0,非银金融
2017-09-30,004513,600887,5797000.0,食品饮料
2017-09-30,004513,600519,5426937.76,食品饮料
2017-09-30,004513,600176,4455648.0,化工
2017-09-30,004513,000063,2708310.0,通信
2017-09-30,004513,000858,2382848.0,食品饮料
2017-09-30,004513,000333,2366109.36,家用电器
2017-09-30,004513,002456,2135952.0,电子
2017-09-30,004513,600036,1987790.0,银行
2017-09-30,004513,000786,1689777.0,建筑材料
2017-09-30,004513,601318,1673544.0,非银金融
2017-09-30,004514,300545,5280800.0,电子
2017-09-30,004514,000858,4582400.0,食品饮料
2017-09-30,004514,600729,4039500.0,商业贸易
2017-09-30,004514,000403,3094000.0,医药生物
2017-09-30,004517,600519,2070560.0,食品饮料
2017-09-30,004517,000786,1719000.0,建筑材料
2017-09-30,004517,600887,1702250.0,食品饮料
2017-09-30,004517,601318,1635632.0,非银金融
2017-09-30,004517,601009,1582000.0,银行
2017-09-30,004517,000651,1516000.0,家用电器
2017-09-30,004517,000568,1503480.0,食品饮料
2017-09-30,004517,002027,1442175.0,传媒
2017-09-30,004517,601166,1383200.0,银行
2017-09-30,004517,002833,1294000.0,机械设备
2017-09-30,004518,601318,8232320.0,非银金融
2017-09-30,004518,600036,4560675.0,银行
2017-09-30,004518,601166,3886792.0,银行
2017-09-30,004518,600519,3727008.0,食品饮料
2017-09-30,004518,601328,3103120.0,银行
2017-09-30,004518,600000,2655081.0,银行
2017-09-30,004518,600887,2464000.0,食品饮料
2017-09-30,004518,600837,2307158.0,非银金融
2017-09-30,004518,601398,2235000.0,银行
2017-09-30,004518,601211,2186793.0,非银金融
2017-09-30,004519,601318,8232320.0,非银金融
2017-09-30,004519,600036,4560675.0,银行
2017-09-30,004519,601166,3886792.0,银行
2017-09-30,004519,600519,3727008.0,食品饮料
2017-09-30,004519,601328,3103120.0,银行
2017-09-30,004519,600000,2655081.0,银行
2017-09-30,004519,600887,2464000.0,食品饮料
2017-09-30,004519,600837,2307158.0,非银金融
2017-09-30,004519,601398,2235000.0,银行
2017-09-30,004519,601211,2186793.0,非银金融
2017-09-30,004521,600522,8621157.0,通信
2017-09-30,004521,600068,6313116.0,建筑装饰
2017-09-30,004521,002008,5219661.2,电子
2017-09-30,004521,000063,5187390.0,通信
2017-09-30,004521,600487,5065056.0,通信
2017-09-30,004521,000530,4898811.0,机械设备
2017-09-30,004521,002273,4798966.0,电子
2017-09-30,004521,600366,4608894.0,有色金属
2017-09-30,004521,002475,4569124.28,电子
2017-09-30,004521,000910,4524696.0,轻工制造
2017-09-30,004522,600522,8621157.0,通信
2017-09-30,004522,600068,6313116.0,建筑装饰
2017-09-30,004522,002008,5219661.2,电子
2017-09-30,004522,000063,5187390.0,通信
2017-09-30,004522,600487,5065056.0,通信
2017-09-30,004522,000530,4898811.0,机械设备
2017-09-30,004522,002273,4798966.0,电子
2017-09-30,004522,600366,4608894.0,有色金属
2017-09-30,004522,002475,4569124.28,电子
2017-09-30,004522,000910,4524696.0,轻工制造
2017-09-30,004525,600887,6575250.0,食品饮料
2017-09-30,004525,002369,6177380.0,电子
2017-09-30,004525,000951,6117552.0,汽车
2017-09-30,004525,600111,5780992.0,有色金属
2017-09-30,004525,600702,5765775.0,食品饮料
2017-09-30,004525,002294,5721441.0,医药生物
2017-09-30,004525,600309,5686035.0,化工
2017-09-30,004525,002304,5521600.0,食品饮料
2017-09-30,004525,002078,5458920.0,轻工制造
2017-09-30,004525,002466,5412330.0,有色金属
2017-09-30,004532,000902,2864492.74,
2017-09-30,004532,000960,2820403.89,
2017-09-30,004532,000868,2781175.08,
2017-09-30,004532,000303,2620334.45,
2017-09-30,004532,002314,2608456.2,
2017-09-30,004532,000177,2459187.93,
2017-09-30,004532,002380,2441294.09,
2017-09-30,004532,000836,2252278.73,
2017-09-30,004532,001999,2245821.31,
2017-09-30,004532,002238,2119935.69,
2017-09-30,004533,000902,2864492.74,
2017-09-30,004533,000960,2820403.89,
2017-09-30,004533,000868,2781175.08,
2017-09-30,004533,000303,2620334.45,
2017-09-30,004533,002314,2608456.2,
2017-09-30,004533,000177,2459187.93,
2017-09-30,004533,002380,2441294.09,
2017-09-30,004533,000836,2252278.73,
2017-09-30,004533,001999,2245821.31,
2017-09-30,004533,002238,2119935.69,
2017-09-30,004534,600519,10093980.0,食品饮料
2017-09-30,004534,002236,9916430.81,电子
2017-09-30,004534,002384,8223713.52,电子
2017-09-30,004534,002635,8121835.0,电子
2017-09-30,004534,601888,7642984.0,休闲服务
2017-09-30,004534,600887,7581750.0,食品饮料
2017-09-30,004534,300296,6820775.0,电子
2017-09-30,004534,601012,3450937.0,电气设备
2017-09-30,004534,002456,3219184.8,电子
2017-09-30,004534,300136,3158400.0,电子
2017-09-30,004535,600519,10093980.0,食品饮料
2017-09-30,004535,002236,9916430.81,电子
2017-09-30,004535,002384,8223713.52,电子
2017-09-30,004535,002635,8121835.0,电子
2017-09-30,004535,601888,7642984.0,休闲服务
2017-09-30,004535,600887,7581750.0,食品饮料
2017-09-30,004535,300296,6820775.0,电子
2017-09-30,004535,601012,3450937.0,电气设备
2017-09-30,004535,002456,3219184.8,电子
2017-09-30,004535,300136,3158400.0,电子
2017-09-30,004536,600460,1862054.0,电子
2017-09-30,004536,002766,1088304.0,计算机
2017-09-30,004536,603005,1070496.0,电子
2017-09-30,004536,300045,1060346.0,计算机
2017-09-30,004536,300487,1051480.0,化工
2017-09-30,004536,300236,1041876.0,化工
2017-09-30,004536,600699,1021824.0,汽车
2017-09-30,004536,300447,1019960.0,电气设备
2017-09-30,004536,300445,1013968.0,机械设备
2017-09-30,004536,300298,1011840.0,医药生物
2017-09-30,004547,002241,37138801.04,电子
2017-09-30,004550,000933,227400.0,有色金属
2017-09-30,004551,600266,8057475.0,房地产
2017-09-30,004551,601965,7927725.0,汽车
2017-09-30,004551,601998,7267680.0,银行
2017-09-30,004551,601009,7133253.82,银行
2017-09-30,004551,600270,7061107.2,交通运输
2017-09-30,004551,600820,6857613.0,建筑装饰
2017-09-30,004551,600028,6851080.0,化工
2017-09-30,004551,600688,6824896.0,化工
2017-09-30,004551,601668,6811241.6,建筑装饰
2017-09-30,004551,002202,390494.0,电气设备
2017-09-30,004552,600266,8057475.0,房地产
2017-09-30,004552,601965,7927725.0,汽车
2017-09-30,004552,601998,7267680.0,银行
2017-09-30,004552,601009,7133253.82,银行
2017-09-30,004552,600270,7061107.2,交通运输
2017-09-30,004552,600820,6857613.0,建筑装饰
2017-09-30,004552,600028,6851080.0,化工
2017-09-30,004552,600688,6824896.0,化工
2017-09-30,004552,601668,6811241.6,建筑装饰
2017-09-30,004552,002202,390494.0,电气设备
2017-09-30,004558,000333,17495307.09,家用电器
2017-09-30,004558,002138,17015860.0,电子
2017-09-30,004558,600012,15822720.0,交通运输
2017-09-30,004558,002268,15479192.0,计算机
2017-09-30,004558,000046,15184400.0,房地产
2017-09-30,004558,601336,14956856.43,非银金融
2017-09-30,004558,600089,14908320.0,电气设备
2017-09-30,004558,600132,11035000.0,食品饮料
2017-09-30,004558,600512,9882004.88,建筑装饰
2017-09-30,004558,600305,9034300.0,食品饮料
2017-09-30,004559,000333,17495307.09,家用电器
2017-09-30,004559,002138,17015860.0,电子
2017-09-30,004559,600012,15822720.0,交通运输
2017-09-30,004559,002268,15479192.0,计算机
2017-09-30,004559,000046,15184400.0,房地产
2017-09-30,004559,601336,14956856.43,非银金融
2017-09-30,004559,600089,14908320.0,电气设备
2017-09-30,004559,600132,11035000.0,食品饮料
2017-09-30,004559,600512,9882004.88,建筑装饰
2017-09-30,004559,600305,9034300.0,食品饮料
2017-09-30,004569,600498,57164784.6,通信
2017-09-30,004569,002051,46324009.6,建筑装饰
2017-09-30,004569,002310,43247215.11,建筑装饰
2017-09-30,004569,603515,39196280.48,电子
2017-09-30,004569,002273,33084516.0,电子
2017-09-30,004569,300203,31539456.0,公用事业
2017-09-30,004569,601601,27712272.0,非银金融
2017-09-30,004569,600585,25209712.0,建筑材料
2017-09-30,004569,002640,24331112.0,商业贸易
2017-09-30,004569,600563,22717249.6,电子
2017-09-30,004585,000968,36806000.0,采掘
2017-09-30,004585,000860,23676000.0,食品饮料
2017-09-30,004585,600030,18190000.0,非银金融
2017-09-30,004585,600028,16815000.0,化工
2017-09-30,004585,600196,10133916.0,医药生物
2017-09-30,004585,600566,5529000.0,医药生物
2017-09-30,004585,601318,5416000.0,非银金融
2017-09-30,004585,600033,3860000.0,交通运输
2017-09-30,004585,600153,3514805.0,交通运输
2017-09-30,004585,600350,1927225.0,交通运输
2017-09-30,004586,000968,36806000.0,采掘
2017-09-30,004586,000860,23676000.0,食品饮料
2017-09-30,004586,600030,18190000.0,非银金融
2017-09-30,004586,600028,16815000.0,化工
2017-09-30,004586,600196,10133916.0,医药生物
2017-09-30,004586,600566,5529000.0,医药生物
2017-09-30,004586,601318,5416000.0,非银金融
2017-09-30,004586,600033,3860000.0,交通运输
2017-09-30,004586,600153,3514805.0,交通运输
2017-09-30,004586,600350,1927225.0,交通运输
2017-09-30,004587,601166,2902991.0,银行
2017-09-30,004587,601318,2680920.0,非银金融
2017-09-30,004587,600036,2381260.0,银行
2017-09-30,004587,600016,2297730.0,银行
2017-09-30,004587,601328,1583792.0,银行
2017-09-30,004587,601288,1279318.0,银行
2017-09-30,004587,601668,1262080.0,建筑装饰
2017-09-30,004587,600000,1254825.0,银行
2017-09-30,004587,601398,1129200.0,银行
2017-09-30,004587,000002,1086750.0,房地产
2017-09-30,004588,601166,2902991.0,银行
2017-09-30,004588,601318,2680920.0,非银金融
2017-09-30,004588,600036,2381260.0,银行
2017-09-30,004588,600016,2297730.0,银行
2017-09-30,004588,601328,1583792.0,银行
2017-09-30,004588,601288,1279318.0,银行
2017-09-30,004588,601668,1262080.0,建筑装饰
2017-09-30,004588,600000,1254825.0,银行
2017-09-30,004588,601398,1129200.0,银行
2017-09-30,004588,000002,1086750.0,房地产
2017-09-30,004592,601318,238304.0,非银金融
2017-09-30,004592,600519,207056.0,食品饮料
2017-09-30,004592,600036,201845.0,银行
2017-09-30,004592,000333,198855.0,家用电器
2017-09-30,004592,600016,153984.0,银行
2017-09-30,004592,000858,148928.0,食品饮料
2017-09-30,004592,000725,145200.0,电子
